brand_name,stars_updated,label
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,2.0,0
라네즈,3.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,3.0,1
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,2.0,0
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,3.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,1.0,0
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,3.0,1
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,3.0,1
라네즈,3.0,1
라네즈,3.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,3.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,2.0,0
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,1.0,0
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,1.0,0
라네즈,6.0,3
라네즈,6.0,3
라네즈,1.0,0
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,3.0,1
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,1.0,0
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,3.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,3.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,3.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,4.0,1
라네즈,6.0,3
라네즈,4.0,1
라네즈,4.0,1
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,6.0,3
라네즈,5.0,2
라네즈,5.0,2
라네즈,6.0,3
라네즈,5.0,2
라네즈,6.0,3
라네즈,6.0,3
라네즈,6.0,3
라네즈,4.0,1
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
라네즈,5.0,2
